,name,state,review_count,stars
69472,Southside Grill,TN,204,4.0
69473,Infinitos - Phoenixville,PA,68,4.0
69476,Lee Garden Restaurant,AB,12,1.5
69484,Burger King,FL,11,2.0
69486,China Town,FL,13,3.5
69487,First Watch,TN,369,4.0
69490,Chile Verde Authentic Mexican Food,FL,289,4.0
69492,Timothy's On the Riverfront,DE,138,2.5
69500,WingHouse Bar & Grill,FL,146,3.5
69501,Candicci's Restaurant and Bar,MO,123,3.0
69509,Waffle House,LA,13,4.5
69514,Hong Kong Chinese Restaurant,FL,18,3.0
69515,QuikTrip,AZ,23,3.5
69518,LongHorn Steakhouse,FL,115,3.5
69520,Bull Market Tampa,FL,89,4.5
69522,Joe & Onie's,IL,11,4.5
69524,Pizza Hut,IN,10,2.5
69528,Firehouse Subs,MO,38,4.0
69530,Sarku Japan,NJ,5,4.0
69531,Rocket Fizz,FL,9,4.0
69533,Local Florida Raw Honey,FL,6,5.0
69544,Wildflour Bakery,ID,28,4.5
69545,Wendy's,LA,17,1.5
69546,Dottie's Donuts,PA,97,4.5
69557,Taco Bell,AZ,20,3.0
69561,Mangosteen,FL,47,4.5
69562,Rally's,LA,10,3.0
69563,Boca Tacos Y Tequila,AZ,730,3.5
69564,Pie Town Tacos,TN,32,4.5
69565,Wine Down Main Street,TN,8,4.5
69566,Taco Bell,PA,45,4.0
69569,Tropicalia,DE,10,4.0
69570,Subway,IN,5,4.5
69572,LongHorn Steakhouse,IN,71,3.0
69578,Jubilations,AB,39,4.0
69586,Exxon,LA,9,3.0
69588,FreeStyle Cupcake Bar,IN,5,4.0
69593,Goldie,PA,514,4.5
69598,Wing Zone,LA,17,3.0
69601,Desert Sun Bagel,NV,18,4.0
69610,Fine Wines & Good Spirits,PA,18,2.5
69614,Nirvana Indian Bistro,PA,20,4.5
69615,McDonald's,PA,13,3.0
69617,Mad Beach Craft Brewing,FL,526,4.0
69620,Gyro King,DE,61,4.0
69621,Dangerkat Waffles,AB,7,4.5
69624,City Restaurant,PA,94,4.0
69627,Lester's,MO,169,3.5
69630,Bertucci's Italian Restaurant,PA,104,2.5
69632,Yardley Inn Restaurant & Bar,PA,275,4.0
69637,Afandi Sweets & Cafe,MO,15,4.5
69641,Valley Forge Turf Club,PA,9,3.0
69644,McDonald's,AB,14,1.5
69651,Golf & Social,PA,110,2.0
69657,Franco's Cafe & Restaurant,NJ,59,4.5
69659,Sushi Ai,MO,59,4.5
69662,Privito's To Go,NJ,22,4.0
69666,Tucson Bowl,AZ,28,3.0
69670,Marlton Bistro,NJ,19,4.0
69673,Gazebo Cafe,LA,310,4.0
69676,Sonic Drive-In,LA,25,2.0
69677,Giovani's Bar & Grill,PA,215,4.0
69682,Pakka B's New Orleans Sno' Balls,MO,9,4.0
69683,U Poke Spot,FL,212,4.5
69684,West Coast Taco Shop,TN,18,4.0
69685,Dairy Palace,DE,37,4.5
69686,Taco Bell,IL,13,3.5
69688,Quig's Pizza,PA,38,3.5
69689,Jeannine's American Bakery Restaurant,CA,117,4.5
69690,Edo Japan,AB,6,3.0
69694,Panera Bread,FL,49,3.0
69710,Yokohama Japanese Restaurant,NJ,386,4.5
69714,Southern Bay Bakery,FL,75,4.5
69717,KFC,IN,9,1.5
69720,Dragon City,IN,34,4.0
69723,Sekushi At The Plaza,FL,5,4.0
69729,McDonald's,FL,10,3.0
69735,PJ's Oyster Bar,FL,252,3.5
69739,The Cup,MO,335,4.5
69744,Q's Billiards & Eatery,ID,17,3.5
69745,Wawa,PA,7,4.5
69757,KFC,NJ,14,1.5
69759,Inn Between,IL,5,4.5
69760,N 7,LA,206,4.0
69764,Rudee's Thai Cuisine,PA,45,4.0
69773,Free Will Brewing,PA,75,4.5
69777,Tang's Halal Chinese Restaurant,PA,31,4.5
69778,Three10,AB,6,2.5
69783,Jimboy's Tacos,NV,94,3.5
69792,Noble's Kitchen & Beer Hall,TN,158,3.5
69801,PLNT Burger,PA,14,3.5
69802,Save-A-Trip,TN,5,1.5
69803,Downingtown Country Club,PA,12,2.5
69804,Dunkin',FL,6,2.5
69806,Mozzi's Pizza,IN,12,3.0
69809,Dracula's Legacy Wine Bar,FL,59,4.0
69810,Pita Pit,AB,5,3.5
69811,Clark Park Farmers' Market,PA,52,4.0
69815,Penn Taproom,PA,104,3.5
69818,Meatball U.,PA,18,5.0
69834,Horse and Jockey British Pub & Restaurant,FL,158,4.0
69835,Sonic Drive-In,NJ,22,2.0
69836,Buffalo Wild Wings,DE,41,2.0
69837,Dunkin',NJ,18,3.0
69843,New Town Restaurant,PA,23,4.5
69847,Smokehouse BBQ,MO,21,4.0
69848,Akira Japanese Restaurant,NJ,111,3.5
69850,L'espresso Cafe,AB,16,3.0
69855,The Valley Pizza Restaurant,PA,64,3.5
69857,Boba & Everything,IN,13,4.5
69858,Rookies Sports Pub,IN,24,3.0
69859,Tortilleria San Roman,PA,219,5.0
69863,The Café on 11,LA,7,4.0
69866,Blue Strawberry,MO,20,4.5
69867,Subway,FL,8,2.0
69870,Mexican Post,DE,131,3.5
69871,Phil & Leon's Old Haven Style Pizza,PA,22,4.0
69875,Room at the Top,AB,21,3.0
69880,Nature's Market,IN,8,3.5
69884,Formosa Seafood Buffet,IN,169,2.5
69887,Cracker Barrel Old Country Store,FL,126,3.5
69891,Chipotle Mexican Grill,PA,136,3.0
69898,Heavy's Food Truck,FL,49,4.5
69899,Brasserie Saint James,NV,691,3.5
69905,Cajun Daiquiri's & Cafe,LA,49,4.0
69907,Dunkin',PA,10,2.0
69909,Redlands Grill by J. Alexander's,FL,390,4.0
69915,Applebee's Grill + Bar,MO,36,3.0
69921,El Provocon Restaurant,PA,11,2.5
69922,Fat Jaxs Sandwich Shop,FL,6,5.0
69923,G-B Grill,IL,29,4.5
69926,Royal Pizza,AB,43,3.5
69930,Kyoto Japanese Steak House,ID,150,4.0
69938,Wild Beaver Saloon,TN,113,3.0
69946,Juan's Flying Burrito,LA,316,3.5
69947,Soul's Seafood Market,LA,17,4.0
69952,Continental Treat Fine Bistro Gluten Free,AB,82,4.0
69954,Donut Wheel,AZ,23,4.5
69955,Great American Cookies,TN,6,2.0
69965,Jersey Mike's Subs,FL,27,3.0
69966,IHOP,ID,59,2.5
69968,Evermore Coffee Roasters,NJ,50,5.0
69969,Little Italy Pizza,PA,16,4.5
69975,Denny's,NV,129,3.5
70001,Subway,ID,5,2.0
70003,Limerick Italian Kitchen & Company,PA,12,4.5
70005,B Sweet Bistro,LA,5,3.5
70006,Paulie Gee's Crescent City Slice Shop,LA,48,4.5
70011,Speedway,IN,5,3.5
70014,Hot Phillys,AB,28,4.0
70018,McDonald's,FL,23,1.5
70019,Azie in Media,PA,269,3.5
70026,Subway,AZ,7,2.0
70028,Dairy Queen Grill & Chill,IL,11,4.5
70031,Chez Pierre French Bakery & Cafe,LA,126,3.5
70041,Kung Fu Tea,PA,10,5.0
70047,Rita's Italian Ice,NJ,7,3.5
70064,KFC,NJ,16,2.0
70065,Pizzaz Pizza,PA,9,2.0
70075,Red Lobster,IN,66,2.5
70079,Roast Coffee Bar & Roasting Facility,ID,18,4.0
70081,Athenian Nail Spa & Bar - Cool Springs,TN,19,3.0
70083,Domino's Pizza,LA,15,1.5
70084,Knock,PA,159,3.5
70085,Sushi GoGo,CA,178,3.5
70091,Del Taco,NV,52,2.5
70095,Lucky Llama Coffee,CA,486,4.5
70096,R & R Liquor Store,TN,6,3.0
70105,Tin Roof Tacos,ID,147,3.5
70106,Drink & Learn,LA,90,5.0
70110,Madang,PA,44,4.0
70112,Sweetea Cafe,FL,152,4.5
70116,Papa John's Pizza,FL,11,2.5
70117,Bon Ton Bakery,AB,62,4.0
70126,Bodega 124th Street,AB,24,4.5
70128,Mom's Family Restaurant,IN,30,4.0
70130,Blazzin Wings,LA,10,4.5
70132,The Penthouse Club - New Orleans,LA,64,3.0
70136,Uncle B's BBQ Shack,PA,127,3.5
70137,Lamara Coffee & Kitchen,LA,47,4.5
70139,Pachanga Arepa,FL,26,4.0
70144,Ruby Tuesday,TN,35,3.5
70145,Mochi Ring Donut And Bubble Tea,PA,27,5.0
70147,Tequila Mexican Restaurant,IL,35,3.5
70153,River Twice,PA,54,3.5
70155,D&E Donuts,FL,36,4.5
70159,Ugly Mug Coffee Cafe and Roastery,TN,24,4.5
70164,Subway,MO,7,4.0
70166,Lapp's Dutch Market,NJ,7,4.0
70172,Starbucks,TN,20,3.0
70173,Carrabba's Italian Grill,FL,91,3.5
70177,Ray's Pizzeria & Steaks,PA,96,3.5
70181,Strandhill Public,FL,94,4.5
70182,Sonic Drive-In,TN,11,1.5
70185,Bar-B-Que King,FL,20,4.0
70187,Thai Castle Restaurant,IN,73,4.5
70189,Heritage's Dairy Stores,NJ,6,3.5
70195,Wendy's,FL,20,1.5
70205,Tacos Aurora,TN,12,4.0
70214,Woodstown Diner-Restaurant & Lounge,NJ,68,3.5
70217,Nestle Toll House Cafe by Chip,IN,14,3.5
70225,Starbucks,NV,16,2.5
70227,Noah Grant's,IN,300,4.0
70231,Pepo's Cafe,FL,100,4.0
70237,The Arch Society,NV,40,4.0
70242,Arby's,IN,5,2.5
70245,Noodle City,CA,480,3.5
70251,Little Caesars,LA,6,2.5
70262,Cafe Ynez,PA,276,4.5
70265,Chucks Alibi,PA,7,2.0
70266,Geist,TN,201,3.5
70269,Nugget Casino Resort,NV,1576,2.5
70272,The Flying V Bar & Grill,AZ,152,4.0
70275,Wendy's,IN,16,2.5
70279,Doma,PA,457,4.0
70280,Starbucks,IN,36,3.5
70282,Pizza Hut,MO,7,3.0
70283,Which Wich,IN,25,2.5
70291,Sakura,AZ,217,2.5
70292,Jacksons,NV,5,3.0
70299,U-Bahn,PA,78,2.5
70300,31 Main,PA,27,3.0
70301,Trev's Philly Steaks,PA,80,3.0
70304,Minute Suites ,TN,6,3.5
70306,Porky's Pizza Plus,IN,17,3.5
70313,Starbucks,PA,6,2.5
70315,Taco de Oro,FL,20,4.5
70318,Brain Freeze Snowballs,LA,8,5.0
70320,Pizza Hut,AZ,17,2.0
70321,Maggie B’s Cookies,NV,5,5.0
70322,Royal Chinese BBQ,MO,99,3.5
70327,Wesley Rogers Steak and Buffet,MO,9,2.5
70329,The Weekday Cafe,PA,5,3.0
70333,Whiskey Willy's,FL,24,4.5
70335,Capt'n Chucky's Crab Cake - Newton Square,PA,10,4.0
70340,Banyan Cafe And Catering,FL,101,4.0
70344,Thai Castle Cuisine,IN,31,4.5
70345,Mountain Spring Water of Santa Barbara,CA,10,2.5
70350,Pizza Hut,LA,10,1.5
70352,Waffle House,FL,28,3.5
70356,Imo's Pizza,MO,11,1.5
70360,Cooters Restaurant & Bar,FL,647,3.5
70362,Place One,PA,63,3.5
70363,TJ's Restaurant & Drinkery,PA,326,4.0
70370,Frenchmen All Day,LA,27,4.5
70372,Restaurant Alba,PA,181,4.0
70384,The Pat Connolly Tavern,MO,111,4.0
70386,Pharaoh Lounge & Grill,TN,7,2.5
70387,Taco T,NV,11,4.5
70392,Burger King,FL,15,2.0
70397,Ahi Asian Bistro,FL,153,4.5
70402,RA Sushi Bar Restaurant,AZ,468,3.0
70404,Wawa,PA,5,2.0
70405,Tin Roof Broadway,TN,274,3.5
70408,Roadrunner Pizza & Donair,AB,11,3.0
70409,Amici Pizza,FL,116,4.0
70411,Piatto Pizza,PA,7,4.0
70413,Cuz,MO,9,2.5
70414,Grindhaus Brew Lab,FL,51,4.5
70418,DeSano Pizzeria,TN,11,4.5
70419,La Cubanita Cafe,FL,125,4.0
70421,Applebee's Grill + Bar,DE,46,2.0
70425,Dunkin',PA,17,3.0
70426,Yardley General,PA,6,4.5
70427,Pedros Tacos & Tequila Bar,LA,30,3.5
70433,Taco Giro,AZ,83,3.5
70435,Papa John's Pizza,MO,11,2.5
70437,Sugo's Spaghetteria,MO,208,3.5
70440,Yuki Sushi Japanese Cuisine,PA,106,4.0
70442,Pulgarcito 503,FL,6,3.5
70444,Noble Hops,AZ,12,3.0
70446,El Checo Mexican Food,AZ,25,5.0
70447,Indy Anna's Catering,IN,5,5.0
70450,Cody's Diner,TN,36,4.5
70468,Deep Blue Liquors,FL,7,4.0
70470,PTG Catering,PA,32,4.5
70472,Campo,NV,1164,3.5
70477,Cebu Litson And Grill,LA,8,4.5
70484,Ted's Montana Grill - Traders Point,IN,213,4.0
70486,Zaxby's Chicken Fingers & Buffalo Wings,TN,15,3.5
70492,Drop Squad Kitchen,DE,282,4.0
70507,Seafood Sally's,LA,43,3.5
70509,Luna Café & Provisions,PA,46,4.0
70511,Sbarro,PA,16,2.0
70513,Recess Lounge,PA,42,2.0
70532,McDonald's,PA,13,1.5
70535,BurgerIM,PA,43,4.0
70536,Free Guided Tours Nashville,TN,8,5.0
70537,Burger King,IN,7,3.5
70545,Ground,TN,103,4.5
70548,Jersey Mike's Subs,NV,117,3.5
70550,Arby's,FL,17,4.0
70551,Camaleon Mexicana,FL,8,5.0
70554,Vinny's Bar,AB,11,3.0
70557,Osaka Express,DE,13,3.0
70559,Grand Rising Smoothie & Juice Bar,MO,18,5.0
70564,Asadero y Taqueria Sonora,AZ,11,4.0
70567,Chipotle Mexican Grill,FL,45,2.0
70570,Hugo's Deli,ID,56,4.5
70572,The Mud House,MO,1015,4.5
70578,Toby's Original Little Italy Pizza,FL,297,4.0
70580,Starbucks,FL,22,3.5
70583,Ming's Restaurant,PA,81,4.0
70585,Poke Falls - Brandon,FL,80,4.5
70588,Mori Sushi,IN,149,4.5
70618,The Spot Sushi Burritos & Vietnamese Cuisine,FL,21,4.5
70619,Senor Salsa,PA,339,3.0
70621,China Moon,PA,24,3.5
70623,Jeni's Splendid Ice Creams,TN,12,4.5
70626,Wawa,NJ,5,3.5
70627,Marinucci's Deli - Port Richmond,PA,35,4.5
70629,Nadines Bakery,AZ,206,4.0
70631,MAPCO Mart,TN,6,1.5
70634,Dessertcrazy,PA,48,4.5
70639,The Gallery Grille,AZ,18,3.0
70641,Cafe Bích Nga,FL,142,4.0
70645,Starbucks,FL,79,3.0
70650,Yats,TN,623,5.0
70653,Metazoa Brewing Company,IN,320,4.5
70655,Port of Subs,NV,32,3.5
70657,The Station Grille,MO,46,3.0
70669,Riviera Pizza,NJ,91,4.0
70673,Buffalo Wild Wings,IN,75,2.5
70686,Zein's Pizza Wings and Subs,FL,20,3.0
70687,Circle K,PA,6,1.5
70692,Panda Express,MO,42,2.0
70696,Bar Louie,TN,5,1.5
70697,Villa Rina Pizza,FL,73,4.0
70710,Sporty's,FL,12,3.5
70711,Mamma Mia Pizzeria,FL,48,4.0
70714,Papa John's Pizza,IL,9,2.0
70715,Carniceria La Chiquita Meat Market & Deli,NV,72,4.0
70716,Graze 1910,FL,152,4.0
70726,Walgreens,NV,22,4.0
70727,Kick Axe Throwing,PA,98,4.5
70729,Wingstop,TN,25,2.5
70732,Graffiti Bar,PA,350,4.0
70734,Sakana Sushi,NV,341,3.5
70736,Montegrillo Pizza & Restaurant,NJ,38,4.0
70738,Bagels & Co,PA,23,4.0
70743,Big Dog's Patio,FL,8,4.0
70746,Hardee's,IN,8,2.5
70753,Chipotle Mexican Grill,FL,41,2.5
70754,Angelo's Pizza,NJ,41,3.0
70755,Smitty's Family Restaurant,AB,9,2.5
70758,Burger King,PA,7,2.0
70759,The Round Table Cafe,IL,37,3.0
70761,Laverna's Coffee Shop,AZ,140,4.0
70762,Cafe 91,LA,5,2.0
70767,San Loo,MO,10,5.0
70771,LongHorn Steakhouse,IN,94,3.0
70774,Natural Health Solutions,NJ,8,5.0
70775,Olive Garden Italian Restaurant,IN,127,3.5
70778,Galer Estate Vineyard & Winery,PA,73,4.0
70781,Burgerlicious,ID,10,3.0
70787,Bayou Beer Garden,LA,321,4.0
70792,eegee's,AZ,29,4.0
70796,Granite City Food & Brewery,IN,99,2.5
70797,Chicko Tako,PA,42,4.0
70801,Caffeine Roasters,FL,132,4.5
70809,Thai Sticky Rice,FL,23,4.5
70810,The Sidecar Bar & Grille,PA,680,4.0
70824,Ms. Piggies Smokehouse,MO,114,4.0
70825,Peking House,TN,35,3.5
70827,Triple B Boise's Best Burgers,ID,11,5.0
70828,Rocco's Tacos and Tequila Bar - Tampa,FL,736,3.5
70835,Pho Ha Saigon,PA,126,4.0
70843,Pupuseria Casa Maria,IN,137,4.5
70844,Wine Canyon Tours,CA,152,5.0
70845,Alpine Pizza,ID,21,4.0
70852,Aripeka Stone Crab Company,FL,16,5.0
70856,Station Pizza,PA,13,2.5
70869,Jade Garden,FL,40,3.5
70870,Veda - Modern Indian Bistro,PA,465,4.0
70871,Sabor Mexicali,FL,5,4.0
70878,La Mulita Express,TN,6,4.5
70888,No 1 Chinese,TN,40,3.0
70889,Hibachi Express New Port Richey,FL,20,4.0
70903,La Michoacána,LA,10,4.0
70904,Chipotle Mexican Grill,AZ,55,2.5
70912,Campus Pizza,AB,17,4.0
70913,Subway,FL,8,2.5
70914,Rye Bar,IN,21,4.5
70921,Big L Chop Suey,MO,18,4.0
70922,Jack in the Box,NV,33,2.5
70924,Wendy's,NJ,10,2.5
70925,Bub's Burgers & Ice Cream,IN,157,3.0
70927,Jamaican D's,PA,157,4.0
70931,Starbucks,MO,45,3.0
70936,Maria Bonita Mexican Kitchen,AZ,19,4.0
70943,Brickers Pub,IN,38,4.0
70945,Koultures,AB,8,3.5
70947,Firehouse Subs,FL,41,3.5
70949,Hey Mon Caribbean Cooking Magic,FL,9,3.5
70953,Grain and Berry,FL,132,4.0
70960,Dosbros Fresh Mexican Grill,TN,13,3.5
70962,Wendy's,AB,6,3.0
70967,Highlands Hollow Brewhouse,ID,127,4.0
70977,IHOP,AB,42,2.5
70981,Village Pantry,PA,30,4.5
70987,Capt'n Chucky's Crab Cake,PA,22,4.5
70989,Hardee's,IN,11,3.0
70990,The Refuge,ID,78,3.5
70993,Amy's Donuts,AZ,305,4.0
70996,Egg,MO,698,4.5
70997,Al's Steak House,MO,65,3.5
71000,Tchoup-Stop,LA,18,2.0
71002,D'Emilio's Old World Ice Treats,PA,28,4.5
71004,El Sarape Mexican Restaurant,PA,244,3.5
71020,Miami Grill,MO,34,4.0
71022,HotShots Sports Bar & Grill - O'Fallon,IL,51,3.5
71023,KFC,IN,13,2.5
71024,Garfield Brewery,IN,60,4.5
71026,Waffle House,LA,43,2.5
71029,Moe's Southwest Grill,PA,55,2.5
71031,St Roch Market,LA,610,4.5
71035,Madison Avenue Pizza,FL,154,4.0
71036,A Piece Of Cake,IN,26,4.5
71043,Keypers Piano Bar,MO,25,4.0
71046,Starbucks,AZ,6,3.5
71049,Fort Washington State Park,PA,10,4.0
71053,Subway,AZ,7,3.0
71058,Minerva Avenue,TN,45,3.0
71060,Pho Can Tho By 1,AZ,111,4.0
71068,Edo Japan,AB,9,4.5
71074,The Daily Grind Coffee Co.,LA,23,4.0
71078,Rosati's Pizza,FL,91,3.5
71080,Steak ’n Shake,NV,321,2.0
71083,La Tolteca - Wilmington,DE,201,3.0
71084,Papa Vito's Pizza,IL,27,4.0
71090,Fishtown Diner,PA,222,3.0
71094,Moby's Bar & Grill,LA,32,4.0
71096,Redfish Pizza,LA,54,4.5
71099,Balkan Express Restaurant,PA,74,4.5
71102,Doormét,FL,190,4.5
71104,Nannie Franco’s Pizzeria,PA,33,4.5
71105,Chicken Salad Chick,IN,22,4.0
71106,Hanlen's Meat Shoppe & Catering,MO,12,5.0
71108,The SunnyBrook Ballroom,PA,64,3.5
71109,The Buffalo House,PA,34,3.5
71115,10 & 10 Enoteca,FL,32,5.0
71117,Sambuca Restaurant,TN,679,4.0
71120,Baek Jeong Korean BBQ house,AB,22,4.0
71130,Parmigiana,PA,12,4.5
71133,Dunkin Donuts ,FL,39,2.0
71136,No 1 Chinese Restaurant,PA,15,3.0
71137,Starbucks,LA,75,2.0
71138,Serengeti Overlook Restuarant,FL,20,3.0
71139,White Dog Cafe,PA,53,3.5
71142,Doc's Irish Pub,PA,76,3.0
71143,TKO Grill,MO,33,4.0
71144,Sushi Tran,AZ,8,3.0
71145,Coop's Place,LA,3157,3.5
71151,Goober’s Diner,DE,34,3.5
71153,Kneaders Bakery & Cafe,ID,167,3.5
71156,Edible Arrangements,NJ,5,3.5
71158,Wolfies Grill - Carmel,IN,98,3.5
71160,Pho Huong & Mama Pizza,AB,31,4.0
71162,La Michoacana Deluxe 2,TN,25,5.0
71164,Pho 813,FL,125,4.5
71166,Taco Bell,FL,17,2.0
71170,Burger King,FL,8,1.5
71172,Necessity Farms & Dairy,PA,9,4.5
71178,Calm Waters Coffee Roasters,PA,104,4.5
71179,Maya Tea Company,AZ,12,4.5
71184,The Ball & Biscuit,IN,433,4.0
71187,Cold Stone Creamery,MO,19,4.0
71190,The River's Edge Bar and Grill,FL,88,4.0
71191,Barbarian Brewing,ID,41,4.5
71201,Tokyo Sushi,MO,125,4.0
71202,Hometown Cafe,NV,208,4.5
71213,Spotlight Restaurant & Bar,LA,13,4.5
71214,Sonoran Delights,AZ,88,4.0
71219,Variety H2O + Ice Cream,AZ,9,5.0
71222,HoneyFire BBQ,TN,348,4.5
71226,Checkers,FL,14,1.5
71228,Westshore Fresh Market,FL,9,4.5
71230,Pizza Hut,PA,7,3.5
71239,Unks Bar B Que,FL,9,5.0
71240,Ricky's All Day Grill,AB,23,2.5
71257,PJ's Pancake House & Tavern - Ewing,NJ,88,3.5
71262,Wendy's,FL,28,2.0
71273,Sky Asian Bistro,PA,211,3.0
71277,Bryn Mawr Farmers Market,PA,13,3.5
71297,The Frisco Barroom,MO,303,4.0
71304,Go Game On!,NV,60,3.0
71312,Chick-fil-A,TN,61,4.0
71313,Green Eggs Cafe,PA,813,4.0
71314,Wawa,PA,29,3.0
71318,Panera Bread,AZ,109,2.5
71319,Lodgepole Cafe,NV,10,3.5
71326,The Club at Shannondell,PA,19,2.5
71330,Jimmy John's,IN,24,3.5
71331,Bibou,PA,364,4.5
71333,Nicahabana Cigars,FL,71,5.0
71335,Top's China Buffet,FL,75,2.0
71340,Massa's Town & Country,MO,61,4.0
71342,Mancuso Lucio J & Son,PA,20,4.5
71344,Starbucks,PA,50,3.5
71347,Wild Card Pizza,IN,6,4.0
71348,La Vita's Pizzeria,NJ,52,3.0
71351,Planet Grilled Cheese - Citrus Park Mall -,FL,12,3.5
71364,Cafe At Bobby,TN,17,3.5
71370,Spazio Westport,MO,17,3.5
71371,Subway,FL,7,3.0
71377,Fate Sanders Marina,TN,5,1.5
71378,The Turning Point of Blue Bell,PA,112,3.0
71379,The Foodery Roxborough,PA,141,4.0
71385,Subway,FL,14,2.0
71390,Wingstop,AZ,18,3.0
71391,Wayne & Berkley,PA,9,2.5
71393,Red Swan Pizza,AB,8,4.5
71396,Denny's,AB,8,3.0
71399,King Churro,AZ,30,3.5
71401,Wendy's,LA,23,1.5
71404,Penn Station,IN,35,3.5
71406,Americana 50s Diner,FL,70,3.0
71411,Bon Zanmi Haitian Cuisine,FL,29,4.5
71417,Basket Pizzazz,IN,8,5.0
71419,Topgolf Swing Suite,NV,18,4.0
71421,Starbucks,FL,52,4.0
71422,Dunkin',FL,17,1.5
71425,The Original Pancake House,MO,376,4.5
71430,Royal Glenora Club,AB,12,4.0
71438,Starbucks,AB,7,4.0
71441,Santa Barbara Wine Shuttle,CA,6,5.0
71442,Renewed Nutrition,NJ,9,5.0
71444,The Old Spaghetti Factory,IN,345,3.5
71447,China Bowl Restaurant,PA,31,3.5
71448,Mr Pulpo Marisqueria,IN,16,3.5
71450,China Palace Chinese Restaurant,PA,5,2.0
71454,Trattoria Vittoria,CA,334,4.0
71455,Del Taco,NV,41,2.5
71456,Legends Pub & Grill,ID,131,3.0
71457,Grandma Zooks,PA,10,4.5
71472,Kim's Seafood,PA,6,3.0
71475,Tropical Choice,PA,8,3.0
71476,Hwy 55 Burgers Shakes & Fries,TN,23,4.0
71490,Panda Express,IN,42,3.0
71491,Taco Bell,LA,13,1.5
71492,Kaslik Mediterranean Cuisine,MO,116,4.5
71493,Tijuana Flats,FL,109,3.5
71494,Arid Club,ID,6,4.5
71498,Fried Flavor,FL,14,4.0
71502,Pat's Pizzeria,NJ,6,1.5
71503,Mulligan's Irish Pub,FL,24,4.0
71504,Cattletown Steakhouse and Saloon,AZ,154,3.0
71507,PJ's Tavern,MO,60,3.5
71508,Dulany's Grille and Pub,MO,59,3.5
71512,Smokin' J's BBQ,FL,212,4.0
71514,Milque Toast Bar,MO,179,4.5
71517,Ferrante's Meats & More,PA,24,5.0
71521,Music City Gents Male Revue,TN,6,3.0
71523,Punch Burger,IN,668,4.0
71524,Wildcat Moving & Labor,AZ,15,2.5
71535,Joe and Son's Olive Oils,FL,36,4.5
71539,Starlite Majesty,FL,93,3.0
71541,Rain Japanese Sushi Bar & Thai,FL,118,4.5
71549,Paxon Hollow Country Club,PA,14,2.5
71554,"The Ritz-Carlton Bacara, Santa Barbara",CA,1383,3.5
71561,Wok'N Roll,IN,57,4.0
71563,Arni's,IN,129,3.5
71568,Fresco's Waterfront Bistro,FL,653,3.5
71573,Amaretto Ristorante,FL,25,5.0
71574,Railroad Street Bar and Grill,PA,291,4.0
71578,City Line Deli & Frank's Catering,PA,33,3.5
71579,Starbucks,AZ,5,2.5
71581,Chili's,LA,184,2.0
71583,The Bagel & Bread House,PA,64,4.0
71584,Maroosh Halal,PA,64,4.0
71586,St. Louis Bread,MO,32,2.5
71587,Jeannine’s American Bakery & Restaurant,CA,41,5.0
71590,Subway,MO,10,3.0
71591,Mandarin Palace,ID,33,2.5
71592,CVS Pharmacy,TN,15,3.0
71593,Domino's Pizza,PA,76,1.5
71597,Aviators Tavern,FL,32,3.5
71600,China Wok,FL,6,3.5
71604,Alma de Cuba,PA,1321,4.0
71612,Hook & Reel Cajun Seafood & Bar,PA,41,3.5
71617,Hometown Family Restaurant,PA,7,3.5
71618,Catering By The Family,FL,14,3.5
71622,Aunt Tiki's,LA,85,4.0
71630,Jobstown Pizza and Grill,NJ,37,4.0
71635,Summerside Pizza and Donair,AB,12,2.5
71638,Subway,FL,7,2.0
71639,North Beach Parking Plaza,FL,5,3.0
71640,Taco Bell,MO,16,2.0
71642,Bar-B-Q Heaven,IN,51,3.5
71643,Tsunami,PA,191,4.0
71651,Dons Seafood,LA,265,3.0
71654,"The Bridge, A Locals Bar",FL,26,3.0
71656,Allin's Diner,MO,187,4.0
71657,Burger King,NJ,12,2.0
71659,OMY Smoked BBQ,DE,9,3.5
71663,Tampa Palms Golf & Country Club,FL,19,3.0
71665,Crown Deli At Pennypack,PA,10,3.5
71671,Chancellors,IN,22,3.0
71672,La Mesa Tortillas,AZ,72,3.5
71673,Cafe Clover,PA,86,4.5
71675,Joto's Pizza - Seminole,FL,76,3.5
71676,Wawa,NJ,7,4.0
71684,Dennis' Seafood,LA,30,4.0
71685,CVS Pharmacy,PA,11,2.5
71687,Chopsticks Diner,AB,19,4.0
71690,The Local Eatery & Pub,NJ,177,4.0
71691,Brewstock Homebrew Supplies,LA,24,4.5
71693,Ciconte's - Gibbstown,NJ,19,3.0
71706,St Louis Bar and Grill,AB,10,4.0
71707,Smoothie King,LA,10,3.5
71711,Oriental Express,AZ,54,4.0
71717,Popeyes Louisiana Kitchen,LA,23,1.5
71718,Italian Touch,FL,51,4.5
71724,Bojangles,TN,9,4.0
71725,Gertrude Hawk Chocolates,PA,5,4.0
71731,Dairy Queen,AZ,16,1.5
71734,54th Street Grill & Bar,IL,142,3.5
71735,Sweet Nel's,DE,85,4.0
71738,The Grand Fromage,PA,23,5.0
71741,7-Eleven,FL,7,4.0
71750,Pane Rustica,FL,468,4.5
71751,Gus' Pretzels,MO,202,4.0
71752,The Attic,FL,13,4.0
71760,Bob's Seafood,MO,88,4.5
71762,Walgreens,MO,10,2.0
71763,Anatolia Mediterranean Cuisine,LA,133,4.5
